user_id,vehicle_model,battery_capacity_kwh,charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_kwh,charging_duration_hours,charging_rate_kw,charging_cost_usd,time_of_day,day_of_week,state_of_charge_start,state_of_charge_end,distance_driven_since_last_chargekm,temperature_c,vehicle_age_years,charger_type,user_type
User_1145,Hyundai Kona,179.0130577702,Station_82,Los Angeles,2024-02-17 16:00:00,2024-02-17 18:33:00,15.1040333818,2.8915627841,5.0524574924,22.0121743513,Night,Monday,51.4831862975,72.7034880475,152.8881913312,18.9740928464,6.0,Level 1,Commuter
User_1146,BMW i3,62.0,Station_389,Chicago,2024-02-17 17:00:00,2024-02-17 19:18:00,66.2465378069,1.2541996767999999,37.4623441859,13.3689815776,Evening,Friday,43.8514817077,61.6484960158,152.2622186962,8.9541260667,3.0,Level 1,Casual Driver
User_1147,Chevy Bolt,75.0,Station_398,New York,2024-02-17 18:00:00,2024-02-17 19:59:00,30.7261607375,3.0008959551,11.2157892801,37.9646622931,Night,Tuesday,41.895559316,79.1612825846,207.4817708789,-4.4462567678,5.0,DC Fast Charger,Commuter
User_1148,BMW i3,85.0,Station_220,San Francisco,2024-02-17 19:00:00,2024-02-17 20:55:00,77.6930455653,3.6243717867000003,25.6037993318,21.9885904747,Night,Thursday,11.3012059294,80.9986911641,15.2151365718,-8.3740062034,0.0,Level 2,Commuter
User_1149,Nissan Leaf,100.0,Station_158,Houston,2024-02-17 20:00:00,2024-02-17 22:01:00,77.1250079137,1.2335246868,39.4290961712,29.7852536616,Morning,Friday,62.3226405585,81.4071988747,272.7951713185,-3.6635799087,1.0,Level 1,Casual Driver
User_1150,BMW i3,100.0,Station_4,Houston,2024-02-17 21:00:00,2024-02-17 21:53:00,8.2824385399,1.2452884167,11.0179966083,27.3265605167,Morning,Sunday,76.6699819404,62.0064745173,216.5024785007,-2.6452974302000003,2.0,DC Fast Charger,Commuter
User_1151,Tesla Model 3,75.0,Station_167,New York,2024-02-17 22:00:00,2024-02-17 23:42:00,50.5305305671,1.028885647,34.6362705708,5.1148626233,Evening,Sunday,25.3480914297,63.6622340509,62.5291527864,-9.1621987224,0.0,DC Fast Charger,Commuter
User_1152,Nissan Leaf,65.9740460476,Station_468,Chicago,2024-02-17 23:00:00,2024-02-17 23:33:00,64.9305064615,3.7325777066,45.6014006159,38.4548506064,Night,Thursday,58.1625276913,72.8588943062,115.7324309044,26.6772448575,2.0,Level 2,Long-Distance Traveler
User_1153,Chevy Bolt,85.0,Station_448,Los Angeles,2024-02-18 00:00:00,2024-02-18 02:22:00,42.6914053796,3.3399428304,39.404952495,11.0830521131,Afternoon,Sunday,34.0716938736,98.8666891442,152.2598669908,32.3110485299,5.0,Level 2,Commuter
User_1154,Tesla Model 3,62.0,Station_409,Chicago,2024-02-18 01:00:00,2024-02-18 02:15:00,55.6284966717,1.3761709731,8.1799643355,25.7178187547,Afternoon,Tuesday,50.6275882579,53.2486971239,294.2932328259,14.5645711273,6.0,Level 1,Casual Driver
User_1155,Nissan Leaf,85.0,Station_412,Chicago,2024-02-18 02:00:00,2024-02-18 02:47:00,41.993262195,1.1976918699,6.4833405803,30.3797119304,Afternoon,Saturday,46.354789326,91.1068812765,54.2680912158,37.2898299695,4.0,Level 1,Long-Distance Traveler
User_1156,Chevy Bolt,24.7399747058,Station_204,Chicago,2024-02-18 03:00:00,2024-02-18 04:12:00,38.6971865672,0.5500176951,30.8468188828,12.7321218512,Evening,Thursday,27.7905264143,54.7369299651,384.6905685989,36.6631707986,5.0,Level 1,Long-Distance Traveler
User_1157,Tesla Model 3,84.6317031884,Station_194,New York,2024-02-18 04:00:00,2024-02-18 07:57:00,62.262656354,1.7046015910999999,23.5778507171,17.185510405,Morning,Monday,34.702062109,51.284013193,299.6629507639,9.2501484053,2.0,Level 2,Casual Driver
User_1158,Tesla Model 3,62.0,Station_235,New York,2024-02-18 05:00:00,2024-02-18 08:10:00,35.8441390933,3.7949895819,34.7409837027,13.9071817694,Evening,Friday,55.960807962,87.1055679956,263.5762086133,9.1878571768,6.0,DC Fast Charger,Casual Driver
User_1159,Nissan Leaf,100.0,Station_206,Los Angeles,2024-02-18 06:00:00,2024-02-18 08:02:00,55.4688368215,3.5403790121,26.4842669803,14.8289124031,Morning,Friday,38.4751768014,82.2983627512,76.9265446056,1.3585055214000001,0.0,Level 1,Long-Distance Traveler
User_1160,Hyundai Kona,62.0,Station_150,Chicago,2024-02-18 07:00:00,2024-02-18 09:12:00,19.7215400107,1.4832810342,47.6091159929,9.0409877241,Afternoon,Friday,58.6900959439,84.5528682062,32.3236253897,35.7695267732,1.41310713,Level 1,Commuter
User_1161,Tesla Model 3,28.5921755202,Station_159,New York,2024-02-18 08:00:00,2024-02-18 10:33:00,68.4502567548,2.1861491819,14.9718014383,14.5028474358,Afternoon,Thursday,26.4596945637,98.7902210105,61.8089732087,18.5992937371,4.3875009691999995,Level 1,Commuter
User_1162,Tesla Model 3,62.0,Station_279,Los Angeles,2024-02-18 09:00:00,2024-02-18 09:39:00,79.949744112,1.6591607025,10.8873235397,17.6231393464,Morning,Tuesday,52.1351750259,93.017153058,176.2213284965,34.428699238,6.0,DC Fast Charger,Long-Distance Traveler
User_1163,Chevy Bolt,85.0,Station_304,Los Angeles,2024-02-18 10:00:00,2024-02-18 11:42:00,60.4689867259,3.7173898628,28.7533543434,19.6492841308,Afternoon,Thursday,33.6792396221,78.9085482737,147.7359251037,-2.6601032029000002,1.0,Level 1,Commuter
User_1164,BMW i3,75.0,Station_404,Chicago,2024-02-18 11:00:00,2024-02-18 14:36:00,35.3826595285,1.717828015,23.7716354952,16.0843395412,Evening,Thursday,54.4814621169,70.4598484096,33.6877992153,33.8935713838,5.0,Level 1,Long-Distance Traveler
User_1165,Nissan Leaf,62.0,Station_381,San Francisco,2024-02-18 12:00:00,2024-02-18 13:00:00,37.6880276655,0.6024173821000001,45.3645145607,33.8118598929,Morning,Sunday,17.969742476,67.4566871469,172.1019382682,26.0669617544,1.0,Level 2,Casual Driver
User_1166,Nissan Leaf,110.6581279246,Station_166,Chicago,2024-02-18 13:00:00,2024-02-18 16:05:00,20.7934392879,1.4706697212,30.185692833,16.0761866015,Afternoon,Saturday,33.5504287102,93.6463649156,155.7844157264,13.6599190537,6.0,Level 2,Commuter
User_1167,Hyundai Kona,100.0,Station_311,San Francisco,2024-02-18 14:00:00,2024-02-18 15:29:00,53.3628947015,3.799819208,38.6255455947,13.6119194711,Night,Friday,33.2666516053,92.0364541229,42.1394142245,29.8801964717,4.0,Level 2,Commuter
User_1168,Hyundai Kona,100.0,Station_68,Los Angeles,2024-02-18 15:00:00,2024-02-18 17:40:00,24.2673354533,1.6404240383,30.4857736729,15.806354521,Afternoon,Tuesday,74.6842236982,79.5301744762,80.3185700237,11.6973597285,6.0,DC Fast Charger,Long-Distance Traveler
User_1169,Nissan Leaf,62.0,Station_463,New York,2024-02-18 16:00:00,2024-02-18 18:27:00,68.2090434585,2.8441911584,21.8987243844,38.6463651341,Night,Wednesday,87.901076001,63.8621519999,71.1694297738,34.3753595059,5.0,Level 2,Long-Distance Traveler
User_1170,Hyundai Kona,100.0,Station_88,Houston,2024-02-18 17:00:00,2024-02-18 20:32:00,27.7060677853,2.8583495102,45.3267445901,38.0364261589,Afternoon,Tuesday,46.4830291852,98.627344022,104.861672806,19.0292878142,4.0,Level 1,Commuter
User_1171,Chevy Bolt,50.0,Station_217,Los Angeles,2024-02-18 18:00:00,2024-02-18 18:43:00,76.6873122262,0.7298829248,45.7583138593,35.2653949331,Night,Sunday,33.2942451799,52.0392625289,190.9379314831,38.738625236,1.0,Level 1,Commuter
User_1172,Nissan Leaf,50.0,Station_1,New York,2024-02-18 19:00:00,2024-02-18 22:35:00,45.3645778763,0.5641102253,25.041460305,33.7126471939,Afternoon,Thursday,39.0823259912,91.733706084,109.9319149676,37.3308219795,5.0,DC Fast Charger,Commuter
User_1173,Hyundai Kona,50.0,Station_135,Los Angeles,2024-02-18 20:00:00,2024-02-18 22:52:00,27.4980431116,1.3744963856,46.477342947,8.1548644793,Night,Monday,61.5644479971,63.2897236744,97.4623688126,12.4097958884,3.0,DC Fast Charger,Casual Driver
User_1174,Nissan Leaf,100.0,Station_185,Chicago,2024-02-18 21:00:00,2024-02-18 21:31:00,74.706930877,3.6814929803,33.4636256584,38.766173523,Morning,Tuesday,56.908197426,90.2379699295,166.6831442687,7.884105498,1.0,Level 1,Commuter
User_1175,BMW i3,100.0,Station_351,San Francisco,2024-02-18 22:00:00,2024-02-18 22:53:00,37.5204525057,2.7818402074,24.9840129542,12.9776430068,Morning,Friday,23.1739936414,79.1515553168,27.7168828498,-7.6478167736,0.0,DC Fast Charger,Commuter
User_1176,Tesla Model 3,100.5651500695,Station_140,Los Angeles,2024-02-18 23:00:00,2024-02-19 02:55:00,24.0434693503,2.9065385518999998,26.0311904925,25.4853474134,Night,Monday,81.1531831937,50.4500352932,146.9220069008,8.8259175525,1.0,Level 1,Long-Distance Traveler
User_1177,Nissan Leaf,75.0,Station_106,New York,2024-02-19 00:00:00,2024-02-19 01:33:00,9.5165273334,1.2783700243,48.5764911,15.1412811073,Afternoon,Wednesday,18.2622148225,88.4141299814,207.1049873293,27.8309309094,0.0,Level 2,Casual Driver
User_1178,Tesla Model 3,48.3537160622,Station_133,Chicago,2024-02-19 01:00:00,2024-02-19 04:48:00,39.8842699361,3.0369098073,19.4611106225,20.3396103891,Evening,Wednesday,58.0164941125,52.2883726575,172.5194901727,31.6366892891,4.0,Level 1,Long-Distance Traveler
User_1179,Hyundai Kona,50.0,Station_108,Houston,2024-02-19 02:00:00,2024-02-19 04:09:00,5.7555246495,2.2904466878,39.1270254023,34.3996918477,Evening,Monday,63.6155686964,73.8073504462,107.6690442534,18.962712203,3.0,DC Fast Charger,Commuter
User_1180,Tesla Model 3,100.0,Station_178,Chicago,2024-02-19 03:00:00,2024-02-19 05:23:00,13.0035394995,1.7046733824,41.1849426735,18.408041959,Evening,Sunday,40.6949921311,57.6660089316,245.8580010758,39.6319087924,6.0,Level 2,Casual Driver
User_1181,Nissan Leaf,62.0,Station_298,San Francisco,2024-02-19 04:00:00,2024-02-19 04:53:00,21.3515738358,2.8572143403,21.4961633674,19.2955810357,Evening,Wednesday,49.3231395412,56.1836318727,29.259397335,2.50120197,6.0,Level 1,Commuter
User_1182,BMW i3,100.0,Station_358,Chicago,2024-02-19 05:00:00,2024-02-19 08:04:00,48.8466506685,1.6639703334,7.2439479557,17.9329540423,Night,Monday,22.7103211356,62.0700735054,107.3082059154,-0.33671546960000004,3.0,DC Fast Charger,Casual Driver
User_1183,Hyundai Kona,100.0,Station_380,Houston,2024-02-19 06:00:00,2024-02-19 09:14:00,9.2060126948,2.8588177142,14.8329170195,34.4481238148,Morning,Thursday,46.6079304643,66.1467880622,280.5436853505,18.4559416321,7.0,DC Fast Charger,Casual Driver
User_1184,Nissan Leaf,75.0,Station_396,New York,2024-02-19 07:00:00,2024-02-19 09:00:00,19.9367071824,1.9064831851,26.7490781873,37.0187312755,Morning,Monday,12.4342828532,139.897408053,105.6572472698,3.3692126218,3.0,Level 2,Casual Driver
User_1185,Hyundai Kona,62.0,Station_359,Los Angeles,2024-02-19 08:00:00,2024-02-19 11:16:00,42.6914053796,1.0543624142,27.8173821661,12.4269039431,Evening,Thursday,43.4350165541,56.1884290297,122.2954081785,12.7860093525,2.0,Level 1,Casual Driver
User_1186,Chevy Bolt,85.0,Station_146,San Francisco,2024-02-19 09:00:00,2024-02-19 12:40:00,76.1877878831,2.8502383451,14.9840514306,22.6461029653,Morning,Sunday,10.2853146144,76.7337354092,69.1865868348,15.2473496498,0.0,Level 1,Casual Driver
User_1187,Tesla Model 3,75.0,Station_450,Houston,2024-02-19 10:00:00,2024-02-19 13:56:00,72.9407316572,3.6092298197,13.8250355871,35.8588698535,Night,Friday,44.0863193491,61.9372505169,19.3083157407,38.6669633098,6.0,DC Fast Charger,Casual Driver
User_1188,Chevy Bolt,75.0,Station_74,San Francisco,2024-02-19 11:00:00,2024-02-19 11:55:00,24.541697449,1.7128937442,25.6037993318,31.0577462827,Evening,Friday,18.634468421,76.4559340526,81.7385618145,-1.6381935603,4.5922782559,Level 2,Long-Distance Traveler
User_1189,Nissan Leaf,85.0,Station_463,Chicago,2024-02-19 12:00:00,2024-02-19 13:34:00,7.4468166055000005,3.481438169,25.6037993318,15.1342263079,Night,Wednesday,65.8714227999,84.1089263033,30.9222163342,10.5068843635,2.0778465174,Level 1,Long-Distance Traveler
User_1190,BMW i3,85.0,Station_478,San Francisco,2024-02-19 13:00:00,2024-02-19 15:29:00,17.1990390322,1.6631801308,25.6037993318,38.886174141,Night,Saturday,24.0738343464,76.8111578329,160.2939245103,-4.2535329228,1.0,Level 2,Commuter
User_1191,Hyundai Kona,50.0,Station_108,Houston,2024-02-19 14:00:00,2024-02-19 14:33:00,42.6914053796,2.287832255,21.6722257359,8.3310349861,Afternoon,Saturday,58.6873669284,84.9600964623,116.655078469,-3.112536169,1.0,DC Fast Charger,Casual Driver
User_1192,Tesla Model 3,75.0,Station_122,Los Angeles,2024-02-19 15:00:00,2024-02-19 18:06:00,72.2785541158,1.0953543617000001,7.4431077555,11.9895145623,Night,Monday,87.2206264924,65.566313871,155.3050800683,4.6988294864,7.0,Level 1,Casual Driver
User_1193,Hyundai Kona,85.0,Station_17,Los Angeles,2024-02-19 16:00:00,2024-02-19 16:30:00,18.0170510055,2.461603716,43.7011682597,17.7845529712,Afternoon,Sunday,71.4107585725,76.2213617227,28.5492038927,19.1656007034,4.0,DC Fast Charger,Long-Distance Traveler
User_1194,Nissan Leaf,75.0,Station_196,San Francisco,2024-02-19 17:00:00,2024-02-19 18:19:00,59.1266293421,2.4214112225,6.9386140789,37.9858005657,Evening,Thursday,47.3785905848,51.0706197802,238.7363609885,19.745234345,0.0,Level 1,Commuter
User_1195,Hyundai Kona,85.0,Station_327,New York,2024-02-19 18:00:00,2024-02-19 20:19:00,35.8666809909,4.2266678732,32.7973204447,25.0307755009,Night,Friday,83.5156860378,85.7018784864,258.0317171405,8.2534816537,5.3521880763,DC Fast Charger,Commuter
User_1196,Tesla Model 3,62.0,Station_318,San Francisco,2024-02-19 19:00:00,2024-02-19 21:48:00,5.2001126007,1.8876640005,49.3332345217,30.8654460263,Morning,Sunday,18.9835777128,89.6446355502,179.2926901953,37.5767267242,2.3960603285,Level 1,Long-Distance Traveler
User_1197,Nissan Leaf,50.0,Station_297,Chicago,2024-02-19 20:00:00,2024-02-19 21:43:00,28.7722740274,1.1929063944,25.7987926268,17.0200983626,Evening,Friday,27.9853552472,69.4963780867,163.0390323971,37.4853473104,6.0,Level 2,Long-Distance Traveler
User_1198,Hyundai Kona,75.0,Station_479,Los Angeles,2024-02-19 21:00:00,2024-02-20 00:36:00,61.908017169,3.0997679216,37.7744226544,31.2227461929,Night,Friday,18.2161353089,88.0554220877,291.1809047635,18.7748848685,3.0,Level 1,Casual Driver
User_1199,BMW i3,100.0,Station_499,Los Angeles,2024-02-19 22:00:00,2024-02-19 23:31:00,35.0176065228,2.8488156107,12.5407429267,26.8282276725,Night,Wednesday,19.0693652988,77.5869165129,49.6656377086,10.2048762583,3.0,Level 1,Long-Distance Traveler
User_1200,Nissan Leaf,50.0,Station_252,Los Angeles,2024-02-19 23:00:00,2024-02-20 00:50:00,14.8044887425,2.614062988,27.4992475288,33.9939341824,Morning,Friday,19.5980246527,82.0335384118,58.870163693,27.2221578089,3.0,DC Fast Charger,Casual Driver
User_1201,Nissan Leaf,75.0,Station_487,New York,2024-02-20 00:00:00,2024-02-20 03:13:00,65.1029187407,1.0208252585,47.4397521489,31.701056437,Afternoon,Saturday,17.253972049,99.6717975681,41.2560970987,10.9263118325,4.0,Level 1,Commuter
User_1202,BMW i3,75.0,Station_119,New York,2024-02-20 01:00:00,2024-02-20 02:25:00,18.1209510268,3.4058132766,35.1640343599,15.365010754,Night,Tuesday,41.0815552303,146.7594513773,277.0150898909,4.599632828,7.0,Level 1,Casual Driver
User_1203,Chevy Bolt,86.7180938153,Station_162,Houston,2024-02-20 02:00:00,2024-02-20 04:20:00,61.6310496591,2.9429161657,20.3911922911,32.9641911514,Night,Wednesday,23.3578180838,96.4088830143,83.9199184634,-6.9833372421,3.0,Level 1,Long-Distance Traveler
User_1204,Tesla Model 3,75.0,Station_198,San Francisco,2024-02-20 03:00:00,2024-02-20 03:50:00,71.8059193887,3.736266175,39.4678787839,21.0067838006,Morning,Monday,49.8993023651,60.3916948375,55.9747744203,-0.8311422706,2.0,DC Fast Charger,Casual Driver
User_1205,Chevy Bolt,100.0,Station_498,San Francisco,2024-02-20 04:00:00,2024-02-20 06:50:00,45.9891843374,1.5990277385,42.3643897324,19.2304902422,Evening,Tuesday,63.5434739957,60.3901937251,113.4551188233,5.8247821026,3.0,Level 1,Casual Driver
User_1206,Hyundai Kona,100.0,Station_486,Chicago,2024-02-20 05:00:00,2024-02-20 05:38:00,45.8589990523,1.3093292809000001,47.503737971,35.5479404265,Night,Wednesday,26.4472573165,50.8829088521,85.0047786817,7.1597033734,4.0,Level 2,Long-Distance Traveler
User_1207,BMW i3,100.0,Station_45,Los Angeles,2024-02-20 06:00:00,2024-02-20 08:48:00,55.6918916531,2.8708137136,3.8562303104,5.4337012393,Afternoon,Sunday,25.9129432967,91.244255984,152.2598669908,11.3536349938,0.0,Level 2,Casual Driver
User_1208,Chevy Bolt,61.9533663516,Station_314,New York,2024-02-20 07:00:00,2024-02-20 10:52:00,23.0504562384,3.6619008430999997,36.7698740295,9.6441703587,Afternoon,Wednesday,36.1435348086,50.5908667889,286.3788213543,-7.8582699251,2.0,DC Fast Charger,Commuter
User_1209,Nissan Leaf,50.0,Station_179,Chicago,2024-02-20 08:00:00,2024-02-20 09:39:00,39.9727242486,0.6941299404,37.6753218524,35.475188683,Morning,Thursday,88.2973709645,71.1365083093,60.917290925,11.0227666262,4.0,Level 1,Casual Driver
User_1210,Hyundai Kona,75.0,Station_382,Chicago,2024-02-20 09:00:00,2024-02-20 11:38:00,21.0535794048,1.4617679826,6.3060660012,46.1729174388,Afternoon,Tuesday,50.7098192285,64.1365234996,135.6371121176,26.1933414394,5.0,DC Fast Charger,Long-Distance Traveler
User_1211,Hyundai Kona,100.0,Station_418,New York,2024-02-20 10:00:00,2024-02-20 12:27:00,8.7890170004,2.9124603386,25.6037993318,15.662214105,Night,Tuesday,49.8237437627,86.7648339401,98.6602453812,-9.1244759293,1.0,Level 1,Long-Distance Traveler
User_1212,Chevy Bolt,62.0,Station_44,San Francisco,2024-02-20 11:00:00,2024-02-20 14:47:00,97.6677653925,2.8190414253,34.0061329312,14.8734706655,Afternoon,Saturday,31.7169107119,63.9957680268,249.0723706065,-7.7547485686,5.0,DC Fast Charger,Long-Distance Traveler
User_1213,Chevy Bolt,100.0,Station_271,Los Angeles,2024-02-20 12:00:00,2024-02-20 15:54:00,39.9457963197,2.7059941382,34.1015981435,29.2448832474,Night,Tuesday,15.0737059664,98.6113298986,132.7866428817,-5.4990489074,1.0,Level 1,Casual Driver
User_1214,BMW i3,86.1664884699,Station_78,San Francisco,2024-02-20 13:00:00,2024-02-20 14:25:00,41.0129204063,3.0695423066,35.2395942943,43.3741086244,Morning,Friday,56.9306767299,79.6750495463,223.7200257671,31.5890578007,2.0,Level 1,Commuter
User_1215,Tesla Model 3,75.0,Station_326,Chicago,2024-02-20 14:00:00,2024-02-20 15:00:00,11.4221923046,3.2543978357,26.1443026995,12.8582362298,Afternoon,Saturday,75.8589151369,60.1996920347,31.3063847392,-2.4415953011,4.0,DC Fast Charger,Long-Distance Traveler
User_1216,Chevy Bolt,100.0,Station_178,Los Angeles,2024-02-20 15:00:00,2024-02-20 16:06:00,52.2843722932,1.7728069002,23.8767315717,23.703293537,Night,Sunday,21.8586201789,79.2646288282,41.2915566497,6.3855609766,6.0,DC Fast Charger,Long-Distance Traveler
User_1217,Chevy Bolt,75.0,Station_357,Houston,2024-02-20 16:00:00,2024-02-20 19:24:00,77.6323456919,3.3068740176,11.1790145609,10.9063832718,Evening,Friday,54.6438592997,58.0181847755,101.4029121948,2.2110839496,2.0,DC Fast Charger,Commuter
User_1218,Nissan Leaf,50.0,Station_498,Chicago,2024-02-20 17:00:00,2024-02-20 19:00:00,14.1753931972,2.2061443291,21.8573896174,23.920286375,Night,Saturday,18.1393775166,64.3440948897,295.9593309186,8.0139996181,7.0,Level 1,Long-Distance Traveler
User_1219,Hyundai Kona,62.0,Station_416,San Francisco,2024-02-20 18:00:00,2024-02-20 20:23:00,28.3375223579,2.2607468723,36.2860787297,35.1823865495,Night,Monday,25.4501795058,95.7480641005,85.8856415699,15.7250638813,7.0,DC Fast Charger,Casual Driver
User_1220,Tesla Model 3,100.0,Station_451,San Francisco,2024-02-20 19:00:00,2024-02-20 22:55:00,17.6288973727,1.730276404,11.3801962115,30.5944857693,Morning,Sunday,88.5435577124,54.6435141864,179.7489089299,36.4459130278,5.0,Level 1,Long-Distance Traveler
User_1221,Nissan Leaf,75.0,Station_3,San Francisco,2024-02-20 20:00:00,2024-02-20 22:37:00,45.4511153631,1.1310299985,12.8170699056,29.1510189698,Night,Saturday,59.3130256075,59.8714787383,39.8913546289,37.7313089958,0.0,Level 2,Long-Distance Traveler
User_1222,BMW i3,50.0,Station_214,New York,2024-02-20 21:00:00,2024-02-21 00:24:00,49.6609254999,3.5902414161,17.6633414198,12.3920871972,Morning,Monday,68.7110192872,84.8816129648,236.7315167634,-4.1375288221,0.0,Level 2,Casual Driver
User_1223,BMW i3,85.0,Station_342,Chicago,2024-02-20 22:00:00,2024-02-21 00:31:00,23.9420803452,2.1592247592,18.819584772,23.7723483707,Night,Saturday,24.1223283242,90.8302547031,190.2017656409,-3.2446746451,3.0,Level 1,Commuter
User_1224,Chevy Bolt,85.0,Station_74,Los Angeles,2024-02-20 23:00:00,2024-02-21 00:38:00,23.8699227324,2.441421135,23.6037144047,10.9105075082,Night,Monday,75.638326533,58.5943874752,158.2224547655,11.047991753,0.0,Level 1,Commuter
User_1225,Chevy Bolt,50.0,Station_51,San Francisco,2024-02-21 00:00:00,2024-02-21 03:35:00,8.6412820407,2.4946629383,19.669670793,21.9786044379,Night,Friday,13.2484177568,85.2918386883,132.6134158209,0.8741646569,4.0,DC Fast Charger,Long-Distance Traveler
